1619049237.3453636,-11238,4421,9281,6038,1952,102,423,94,-17,-41
1619049237.352658,-11238,4401,9293,6034,1947,113,423,109,-9,-57
1619049237.3725312,-11238,4381,9303,6034,1946,142,419,93,0,-60
1619049237.3783638,-11235,4367,9309,6038,1953,145,417,41,9,-56
1619049237.38411,-11233,4362,9309,6046,1953,132,416,-9,19,-36
1619049237.3941338,-11233,4364,9303,6054,1951,103,429,-48,27,-24
1619049237.4125843,-11233,4369,9296,6062,1945,91,415,-54,34,-12
1619049237.4411845,-11232,4375,9291,6068,1941,94,396,-58,31,-6
1619049237.4511578,-11230,4384,9283,6075,1930,100,415,-75,22,5
1619049237.471472,-11229,4399,9275,6079,1931,81,410,-89,12,32
1619049237.5033898,-11232,4413,9267,6077,1943,49,413,-51,10,41
1619049237.512413,-11237,4417,9265,6067,1943,47,424,24,4,37
1619049237.5491195,-11242,4412,9269,6055,1948,83,411,70,0,26
1619049237.5579379,-11245,4406,9274,6047,1941,117,417,65,-3,21
1619049237.5685163,-11248,4404,9276,6039,1945,109,416,36,-3,34
1619049237.591371,-11253,4404,9275,6030,1942,92,435,32,2,43
1619049237.6123114,-11258,4402,9276,6021,1951,98,420,50,7,37
1619049237.6349854,-11264,4393,9278,6014,1948,119,441,65,10,23
1619049237.6515722,-11268,4386,9279,6010,1932,134,432,45,16,21
1619049237.686431,-11270,4383,9278,6009,1949,138,424,9,17,20
1619049237.6954925,-11271,4385,9276,6010,1954,121,406,-19,22,21
1619049237.7183838,-11270,4389,9272,6016,1928,111,412,-48,21,4
1619049237.732448,-11266,4392,9269,6025,1925,135,422,-60,6,-7
1619049237.7488384,-11259,4402,9266,6036,1928,124,420,-91,-9,-4
1619049237.7711577,-11253,4417,9261,6042,1941,70,425,-96,-20,7
1619049237.8012536,-11252,4428,9258,6041,1962,42,436,-38,-19,12
1619049237.8182254,-11252,4426,9263,6036,1957,66,420,35,-14,-6
1619049237.831774,-11252,4418,9268,6034,1941,117,427,41,-8,-18
1619049237.8673832,-11249,4416,9268,6039,1941,131,422,-18,3,-10
1619049237.8769996,-11248,4424,9263,6046,1942,92,431,-64,10,2
1619049237.897269,-11249,4433,9255,6048,1946,58,431,-54,19,19
1619049237.914551,-11253,4434,9251,6045,1940,52,423,9,22,11
1619049237.9428658,-11258,4429,9251,6041,1943,81,420,40,24,4
1619049237.9601572,-11261,4425,9251,6038,1946,88,411,29,27,4
1619049238.0073576,-11265,4424,9248,6036,1943,85,419,10,25,12
1619049238.0171776,-11267,4425,9247,6032,1939,74,409,12,17,19
1619049238.0265415,-11273,4425,9245,6025,1940,69,426,27,14,31
1619049238.0360591,-11278,4422,9246,6015,1943,63,426,52,11,24
1619049238.0578253,-11284,4416,9248,6007,1936,86,427,61,11,22
1619049238.0724833,-11288,4410,9250,6000,1953,99,428,56,10,19
1619049238.0957456,-11292,4404,9251,5995,1947,116,428,43,17,20
1619049238.109674,-11297,4401,9248,5993,1950,113,450,16,28,31
1619049238.1345847,-11304,4401,9241,5990,1950,81,445,6,34,34
1619049238.1543367,-11311,4397,9238,5984,1942,84,427,37,40,32
1619049238.1698837,-11320,4392,9234,5977,1938,78,439,48,42,32
1619049238.2008326,-11329,4387,9227,5974,1944,111,452,24,57,39
1619049238.2178857,-11342,4375,9220,5969,1942,137,469,59,75,46
1619049238.2302306,-11351,4358,9225,5957,1946,79,402,125,46,2
1619049238.2527673,-11349,4341,9239,5952,1908,102,381,105,-4,-48
1619049238.2812362,-11336,4328,9261,5952,1895,144,384,67,-76,-68
1619049238.2913718,-11316,4323,9296,5940,1912,73,291,98,-130,-72
1619049238.3323116,-11282,4333,9328,5946,1869,170,348,-55,-216,-67
1619049238.3428564,-11241,4354,9360,5959,1913,197,418,-131,-285,-64
1619049238.3588223,-11193,4393,9382,5986,1982,127,368,-267,-261,-96
1619049238.3808663,-11152,4452,9365,6044,1972,182,517,-511,-157,-53
1619049238.4000802,-11127,4530,9324,6095,1998,11,524,-570,-74,20
1619049238.419963,-11131,4592,9271,6124,2069,-108,582,-411,45,74
1619049238.4400394,-11159,4607,9219,6138,2065,-63,584,-145,200,52
1619049238.4547348,-11198,4581,9177,6151,2007,60,614,35,266,6
1619049238.4778132,-11243,4532,9162,6127,1927,26,422,308,274,27
1619049238.4984663,-11281,4480,9147,6117,1918,83,422,257,283,-15
1619049238.5171266,-11316,4431,9139,6101,1956,3,403,288,252,-52
1619049238.5463374,-11350,4367,9149,6070,1928,-12,413,426,180,-79
1619049238.5624797,-11382,4290,9170,6032,1908,57,379,509,168,-76
1619049238.5741496,-11398,4224,9205,5995,1837,143,277,455,80,-61
1619049238.5979571,-11402,4193,9229,5973,1856,114,338,240,12,-32
1619049238.620319,-11409,4190,9237,5947,1980,45,442,128,-24,61
1619049238.634621,-11415,4175,9258,5914,1879,111,395,211,-52,68
1619049238.6580563,-11415,4166,9277,5892,1892,157,440,135,-86,56
1619049238.6864133,-11415,4159,9294,5870,1973,174,457,122,-80,73
1619049238.6960747,-11413,4150,9303,5864,1945,192,453,57,-33,24
1619049238.7180502,-11411,4135,9312,5865,1903,185,441,64,-10,-26
1619049238.7413735,-11412,4115,9319,5867,1952,201,472,75,9,-35
1619049238.7547815,-11409,4106,9322,5873,1932,185,463,11,1,-26
1619049238.7790277,-11401,4108,9323,5886,1909,149,406,-68,1,-47
1619049238.8004422,-11395,4113,9323,5895,1953,101,438,-53,-3,-40
1619049238.8176222,-11394,4109,9321,5903,1949,151,466,-20,18,-31
1619049238.8383954,-11388,4113,9315,5919,1913,201,433,-97,24,-11
1619049238.8607576,-11381,4134,9302,5941,1914,125,440,-188,23,-13
1619049238.8789926,-11373,4153,9292,5957,1926,92,435,-150,3,-19
1619049238.8931925,-11370,4160,9290,5963,1957,95,457,-58,-8,-17
1619049238.9186287,-11366,4165,9290,5965,1920,126,419,-30,-3,1
1619049238.9349349,-11361,4181,9283,5975,1906,117,449,-118,-10,12
1619049238.9556034,-11358,4199,9277,5979,1933,75,449,-95,-13,19
1619049238.9760103,-11357,4205,9274,5978,1939,71,458,-24,-9,5
1619049238.99299,-11362,4201,9275,5971,1955,105,472,50,-2,16
1619049239.013878,-11364,4196,9279,5965,1933,108,456,48,-6,5
1619049239.0360389,-11366,4189,9283,5959,1927,122,445,56,-4,1
1619049239.052949,-11371,4177,9289,5951,1934,151,437,90,13,15
1619049239.0737214,-11373,4170,9293,5945,1901,144,423,52,8,16
1619049239.095857,-11374,4171,9294,5940,1939,125,447,12,-8,29
1619049239.1129448,-11377,4169,9295,5936,1942,114,474,29,-8,11
1619049239.1336079,-11378,4162,9299,5930,1943,109,446,53,-2,-8
1619049239.1568193,-11380,4150,9305,5926,1941,163,450,70,-1,-7
1619049239.173699,-11377,4150,9305,5931,1920,184,421,-28,12,14
1619049239.193343,-11375,4162,9297,5940,1940,125,458,-98,10,16
1619049239.2157853,-11375,4169,9292,5944,1947,94,458,-48,8,2
1619049239.2332819,-11374,4164,9296,5943,1905,141,431,23,-2,-12
1619049239.2537177,-11371,4166,9296,5947,1922,140,435,-27,-2,-1
1619049239.276326,-11366,4178,9293,5953,1925,116,419,-81,-7,10
1619049239.299637,-11361,4190,9293,5954,1934,92,434,-58,-30,10
1619049239.3136854,-11358,4195,9294,5953,1964,118,449,-16,-25,16
1619049239.343798,-11357,4198,9292,5956,1935,151,457,-33,-3,18
1619049239.3584836,-11355,4208,9286,5962,1912,115,454,-73,-1,14
1619049239.3743033,-11357,4212,9284,5959,1936,85,450,-2,1,17
1619049239.3957736,-11360,4212,9284,5954,1932,110,442,19,4,27
1619049239.4188902,-11362,4220,9278,5954,1950,120,448,-44,17,42
1619049239.4329247,-11365,4228,9271,5953,1943,108,460,-38,14,44
1619049239.4557235,-11366,4232,9268,5953,1930,100,441,-20,6,19
1619049239.4782357,-11368,4231,9269,5949,1940,109,440,20,10,12
1619049239.4924295,-11371,4228,9267,5948,1932,137,454,9,20,22
1619049239.5208106,-11371,4237,9261,5951,1928,112,454,-56,7,33
1619049239.5385127,-11371,4245,9256,5951,1935,90,455,-38,0,22
1619049239.5525877,-11372,4242,9260,5948,1940,123,440,24,-5,10
1619049239.5780752,-11371,4241,9260,5949,1935,147,455,-6,6,11
1619049239.5998924,-11372,4251,9253,5952,1939,109,448,-65,16,37
1619049239.619275,-11372,4266,9243,5955,1939,48,454,-80,12,21
1619049239.6363206,-11375,4263,9242,5953,1942,76,472,20,7,-5
1619049239.6589742,-11377,4253,9247,5949,1930,152,433,60,12,7
1619049239.672738,-11376,4256,9244,5955,1899,144,429,-45,17,15
1619049239.696307,-11372,4269,9237,5962,1926,84,448,-95,1,9
1619049239.7184684,-11370,4276,9237,5962,1965,58,447,-22,-11,-1
1619049239.732905,-11370,4272,9239,5960,1933,108,447,22,-1,-5
1619049239.7559092,-11369,4276,9237,5963,1925,121,432,-37,12,17
1619049239.7781556,-11368,4286,9230,5968,1934,85,449,-66,10,13
1619049239.7953503,-11368,4286,9230,5968,1934,79,456,-14,5,9
1619049239.8158073,-11368,4286,9231,5968,1936,100,441,10,-1,3
1619049239.8390539,-11368,4290,9228,5970,1948,95,459,-26,6,6
1619049239.8554022,-11368,4296,9224,5971,1924,83,451,-33,3,16
1619049239.8836288,-11369,4302,9221,5970,1938,60,459,-19,-4,12
1619049239.8982081,-11371,4299,9221,5968,1945,97,478,19,-2,8
1619049239.9155798,-11371,4295,9224,5967,1925,139,427,18,9,11
1619049239.9440024,-11373,4299,9217,5971,1936,95,470,-42,20,14
1619049239.958525,-11375,4304,9212,5971,1921,68,479,-19,5,15
1619049239.9754229,-11378,4303,9213,5964,1925,68,441,29,3,18
1619049239.9956937,-11378,4303,9213,5964,1930,84,444,11,-8,12
1619049240.0187318,-11380,4300,9215,5959,1957,105,460,30,-4,17
1619049240.0358238,-11380,4296,9217,5958,1933,137,447,20,7,12
1619049240.058427,-11380,4298,9214,5962,1935,104,461,-30,9,3
1619049240.0785508,-11380,4298,9214,5962,1933,69,438,-3,1,-1
1619049240.0965474,-11380,4299,9215,5962,1943,83,446,14,0,-2
1619049240.1159081,-11379,4298,9215,5962,1931,126,458,-7,11,11
1619049240.1384282,-11377,4306,9210,5969,1931,115,427,-68,21,17
1619049240.1630194,-11375,4314,9205,5975,1919,94,432,-70,17,7
1619049240.1758096,-11371,4325,9200,5983,1942,91,421,-84,13,7
1619049240.2062387,-11367,4342,9191,5992,1924,70,428,-118,16,16
1619049240.220786,-11365,4364,9176,6001,1926,55,429,-145,36,35
1619049240.235701,-11371,4388,9150,6013,1940,59,462,-170,88,68
1619049240.2610993,-11375,4411,9132,6015,1900,84,480,-128,27,107
1619049240.281034,-11372,4439,9127,6008,1886,44,456,-102,-59,104
1619049240.295611,-11362,4467,9134,5996,1920,38,400,-70,-107,93
1619049240.320828,-11355,4486,9136,5993,1982,44,468,-71,-78,48
1619049240.341242,-11356,4501,9122,6001,1997,29,489,-104,30,23
1619049240.3556085,-11364,4514,9097,6014,1947,43,551,-131,68,38
1619049240.3782074,-11375,4524,9086,6001,1907,1,470,1,24,98
1619049240.4124022,-11382,4526,9086,5986,1916,30,438,52,7,69
1619049240.422264,-11384,4536,9084,5979,1938,59,467,-22,-18,77
1619049240.4398592,-11390,4554,9065,5980,1973,29,524,-102,27,90
1619049240.461982,-11414,4562,9036,5973,1983,59,538,-32,132,162
1619049240.5007436,-11439,4559,9011,5965,1929,102,477,9,168,154
1619049240.510423,-11452,4560,8994,5966,1887,102,394,-29,147,95
1619049240.521836,-11445,4579,8979,5987,1883,87,444,-188,43,22
1619049240.551552,-11436,4607,8963,6008,1948,14,507,-222,3,5
1619049240.5616105,-11438,4629,8942,6017,1961,-57,544,-144,26,34
1619049240.5814238,-11450,4638,8926,6011,1929,-57,513,-22,61,63
1619049240.5949733,-11460,4638,8921,6000,1906,-24,441,42,54,57
1619049240.6210692,-11460,4633,8932,5988,1910,35,366,71,12,28
1619049240.6407187,-11443,4637,8952,5986,1899,75,338,-2,-68,-11
1619049240.65484,-11411,4651,8978,5997,1893,85,351,-96,-154,-65
1619049240.6788545,-11369,4676,9006,6016,1903,64,424,-175,-242,-106
1619049240.701203,-11324,4703,9032,6041,1932,38,489,-201,-275,-138
1619049240.7186468,-11287,4723,9051,6066,1964,4,543,-173,-240,-154
1619049240.73829,-11260,4733,9066,6088,1984,10,547,-117,-178,-145
1619049240.7614906,-11240,4736,9075,6108,1977,21,508,-83,-108,-129
1619049240.7796767,-11226,4738,9078,6128,1960,29,480,-86,-46,-108
1619049240.799004,-11218,4745,9070,6148,1950,35,476,-120,0,-58
1619049240.8214011,-11215,4759,9054,6168,1956,11,468,-149,42,-31
1619049240.8379543,-11214,4770,9038,6184,1956,-4,440,-124,65,-23
1619049240.859565,-11214,4777,9025,6198,1941,-9,426,-94,65,-34
1619049240.880454,-11211,4781,9018,6209,1927,-3,402,-65,50,-49
1619049240.9057412,-11206,4783,9018,6218,1933,13,401,-41,17,-53
1619049240.9179745,-11201,4787,9017,6224,1936,21,412,-40,4,-29
1619049240.940559,-11202,4800,9009,6224,1953,-17,450,-61,6,29
1619049240.9603639,-11205,4810,9003,6219,1959,-32,447,-25,4,33
1619049240.9783106,-11211,4806,9007,6207,1929,-8,440,77,-8,19
1619049241.0090327,-11212,4797,9020,6192,1921,31,405,108,-32,7
1619049241.035036,-11209,4791,9034,6181,1935,42,400,80,-52,-3
1619049241.0446181,-11204,4788,9047,6174,1936,56,419,45,-59,1
1619049241.060031,-11200,4791,9053,6170,1963,44,455,8,-61,10
1619049241.0777595,-11197,4794,9057,6168,1962,35,454,-2,-41,10
1619049241.1008205,-11198,4792,9059,6164,1959,31,460,25,-22,1
1619049241.120354,-11199,4783,9064,6162,1954,56,444,48,-8,-14
1619049241.1511683,-11198,4774,9071,6162,1941,67,420,42,-3,-23
1619049241.1600823,-11196,4769,9073,6165,1942,66,415,7,9,-21
1619049241.180589,-11195,4770,9070,6172,1946,54,438,-32,18,-12
1619049241.2041907,-11194,4773,9065,6178,1943,33,429,-45,20,-15
1619049241.2207396,-11190,4777,9063,6185,1935,34,410,-43,12,-20
1619049241.2409213,-11185,4779,9065,6189,1933,40,397,-31,-7,-24
1619049241.2629476,-11176,4784,9069,6196,1943,54,395,-44,-22,-28
1619049241.2774572,-11166,4791,9072,6204,1944,46,414,-62,-36,-32
1619049241.3015175,-11159,4799,9073,6210,1957,22,451,-58,-44,-24
1619049241.3310926,-11153,4804,9075,6213,1962,26,437,-33,-35,-21
1619049241.3398428,-11149,4808,9076,6216,1974,23,431,-24,-20,-22
1619049241.3611515,-11144,4810,9078,6219,1948,30,402,-24,-10,-26
1619049241.383168,-11141,4813,9078,6223,1927,31,423,-26,-11,-22
1619049241.4007394,-11137,4816,9079,6226,1933,20,431,-27,-21,-23
1619049241.4208715,-11138,4817,9078,6226,1946,8,431,-2,-11,-13
1619049241.4438617,-11143,4813,9076,6223,1955,20,462,33,5,2
1619049241.4656732,-11148,4808,9077,6216,1953,23,428,51,15,9
1619049241.480821,-11153,4801,9078,6212,1945,55,420,45,21,9
1619049241.503225,-11156,4801,9075,6210,1942,48,411,7,25,19
1619049241.520781,-11159,4804,9071,6208,1940,30,411,-9,22,27
1619049241.5493093,-11164,4807,9069,6200,1945,13,418,18,12,37
1619049241.5632648,-11172,4802,9068,6191,1959,23,445,63,17,32
1619049241.5778527,-11179,4793,9071,6181,1954,52,424,79,20,25
1619049241.6014333,-11184,4784,9075,6174,1948,50,404,71,18,12
1619049241.6236787,-11186,4777,9078,6170,1941,66,404,44,17,3
1619049241.64794,-11187,4773,9081,6168,1943,58,413,26,3,2
1619049241.660865,-11188,4768,9083,6165,1938,45,436,32,-3,-2
1619049241.6830938,-11190,4760,9088,6161,1961,45,425,59,0,-8
1619049241.7005188,-11192,4751,9094,6157,1961,61,421,58,2,-11
1619049241.7217014,-11191,4741,9099,6157,1961,72,422,41,7,-25
1619049241.751469,-11189,4737,9101,6163,1942,84,412,-8,11,-25
1619049241.7613075,-11184,4741,9098,6172,1941,63,418,-55,7,-17
1619049241.7821047,-11183,4748,9092,6178,1951,23,439,-62,10,-9
1619049241.804628,-11183,4750,9088,6181,1947,13,439,-22,10,-15
1619049241.8378782,-11185,4746,9088,6181,1951,27,436,22,10,-20
1619049241.8479412,-11187,4738,9090,6181,1940,51,438,36,15,-22
1619049241.870647,-11189,4734,9089,6182,1945,54,426,13,23,-5
1619049241.8803408,-11195,4722,9088,6180,1933,80,457,55,30,-3
1619049241.9011853,-11202,4687,9113,6159,1945,101,397,258,-13,-30
1619049241.9394643,-11197,4655,9161,6122,1891,21,268,332,-112,-65
1619049241.9495432,-11164,4655,9201,6121,1875,157,308,22,-209,-76
1619049241.9713063,-11128,4677,9222,6137,1932,130,396,-155,-216,-66
1619049241.983186,-11098,4696,9235,6158,1977,129,486,-168,-194,-74
1619049242.0179105,-11071,4723,9242,6176,1999,80,453,-186,-168,-49
1619049242.0275402,-11052,4760,9224,6208,1988,24,509,-303,-80,-39
1619049242.0431654,-11053,4778,9201,6226,2035,-2,499,-161,37,-7
1619049242.0689778,-11062,4757,9205,6221,1983,33,383,118,62,-58
1619049242.0803516,-11054,4721,9232,6223,1890,170,259,162,19,-131
1619049242.1035917,-11039,4718,9226,6260,1952,148,438,-149,19,-141
1619049242.1267345,-11045,4711,9208,6280,2079,26,504,-55,95,-89
1619049242.1420016,-11058,4691,9206,6277,1969,-17,466,111,56,-78
1619049242.1634529,-11063,4676,9204,6281,1911,47,396,53,69,-72
1619049242.186186,-11082,4664,9189,6279,2010,-32,445,65,125,-32
1619049242.2031264,-11124,4619,9176,6257,2018,14,509,290,207,10
1619049242.2312908,-11149,4579,9182,6233,1850,91,346,277,135,9
1619049242.2486541,-11169,4554,9179,6220,1879,93,337,159,151,23
1619049242.2630017,-11195,4530,9179,6191,2006,58,400,225,114,71
1619049242.283672,-11210,4493,9191,6173,1919,180,376,232,83,12
1619049242.3057108,-11217,4476,9198,6163,1861,171,371,112,42,29
1619049242.3203595,-11220,4467,9205,6152,1914,143,392,78,7,38
1619049242.3456135,-11220,4460,9213,6146,1981,140,400,60,-4,7
1619049242.3663454,-11218,4451,9221,6143,1916,126,407,51,-8,-21
1619049242.3798738,-11217,4447,9225,6142,1918,139,424,20,-11,2
1619049242.4032505,-11214,4448,9227,6143,1956,150,407,-16,-1,19
1619049242.4258492,-11212,4458,9219,6152,1955,128,469,-91,0,20
1619049242.4457693,-11211,4470,9209,6161,1940,97,444,-96,19,16
1619049242.4613612,-11211,4476,9201,6168,1944,88,429,-60,31,-6
1619049242.4860346,-11212,4481,9195,6172,1940,84,410,-45,37,8
1619049242.4999783,-11210,4494,9187,6178,1905,71,424,-82,12,14
1619049242.5389462,-11211,4506,9181,6177,1966,56,414,-51,12,31
1619049242.5490701,-11213,4510,9177,6176,1938,87,438,-19,15,28
1619049242.5598118,-11215,4516,9172,6175,1936,74,413,-26,21,23
1619049242.5837512,-11215,4517,9172,6174,1923,62,421,15,3,15
1619049242.6079082,-11218,4512,9176,6167,1946,84,457,55,-13,13
1619049242.623162,-11222,4505,9179,6160,1949,139,434,55,9,31
1619049242.643392,-11221,4512,9175,6162,1920,111,426,-46,6,32
1619049242.6664472,-11221,4520,9173,6159,1960,52,445,-21,-14,20
1619049242.6829653,-11227,4511,9177,6150,1965,73,438,79,12,5
1619049242.713374,-11229,4498,9183,6146,1915,157,417,68,14,6
1619049242.7261999,-11229,4501,9179,6149,1925,132,398,-34,31,31
1619049242.7560527,-11228,4513,9176,6149,1931,82,424,-56,-8,36
1619049242.7707214,-11216,4518,9185,6151,1926,112,399,-31,-62,-19
1619049242.7864249,-11202,4515,9200,6158,1957,131,444,-4,-88,-68
1619049242.8086052,-11190,4505,9213,6168,1921,158,458,9,-71,-82
1619049242.8232203,-11180,4512,9213,6180,1952,110,461,-81,-44,-38
1619049242.8456914,-11176,4528,9203,6190,1988,68,466,-116,-8,6
1619049242.8628101,-11177,4546,9186,6201,1950,67,470,-137,24,28
1619049242.8857741,-11181,4558,9171,6207,1954,77,451,-86,50,40
1619049242.906714,-11188,4566,9157,6211,1916,85,445,-63,58,44
1619049242.9230797,-11191,4577,9145,6213,1934,71,408,-70,49,44
1619049242.950953,-11198,4588,9134,6210,1946,12,423,-36,44,44
1619049242.9659162,-11206,4592,9128,6199,1957,25,412,24,40,56
1619049242.9834156,-11212,4595,9128,6187,1927,47,392,35,18,49
1619049243.003537,-11214,4596,9132,6177,1936,57,404,41,-8,29
1619049243.0259292,-11213,4586,9147,6165,1939,88,397,104,-38,0
1619049243.0429137,-11208,4571,9165,6157,1927,132,416,104,-56,-29
1619049243.0635922,-11200,4561,9179,6157,1924,145,440,45,-65,-33
1619049243.0861573,-11196,4558,9185,6159,1942,125,481,8,-51,-14
1619049243.109226,-11193,4561,9185,6163,1959,105,476,-30,-34,-1
1619049243.123288,-11192,4565,9179,6170,1966,88,463,-53,7,-3
1619049243.1457663,-11194,4566,9172,6176,1970,85,456,-32,34,-3
1619049243.1837533,-11197,4566,9164,6183,1937,112,434,-43,49,5
1619049243.1958036,-11199,4575,9150,6193,1940,83,443,-92,52,19
1619049243.213297,-11201,4588,9137,6200,1953,42,419,-89,50,19
1619049243.2283242,-11203,4596,9130,6201,1925,35,405,-44,38,12
1619049243.2453976,-11205,4596,9130,6197,1931,47,410,21,14,5
1619049243.26592,-11205,4593,9135,6191,1940,69,409,39,-8,3
1619049243.2881746,-11204,4593,9140,6186,1925,94,412,21,-12,17
1619049243.302703,-11202,4599,9140,6184,1951,69,431,-18,-21,24
1619049243.326045,-11203,4600,9140,6183,1968,52,447,9,-11,13
1619049243.3651931,-11204,4594,9145,6178,1949,73,448,51,-17,-2
1619049243.375108,-11207,4588,9148,6173,1948,72,447,51,-5,-3
1619049243.3934526,-11212,4583,9146,6169,1948,95,448,30,22,22
1619049243.4081912,-11214,4588,9140,6172,1927,95,443,-37,21,30
1619049243.4224665,-11216,4591,9135,6173,1938,68,447,-25,21,14
1619049243.4455771,-11221,4585,9134,6169,1933,65,452,40,15,5
1619049243.469424,-11224,4579,9135,6167,1940,82,433,34,17,-3
1619049243.4827871,-11223,4579,9136,6167,1951,94,417,-2,8,5
1619049243.5056617,-11223,4579,9136,6167,1945,72,426,-6,7,6
1619049243.5279284,-11223,4579,9136,6167,1926,80,429,2,14,5
1619049243.5427232,-11222,4581,9135,6169,1932,85,429,-18,7,6
1619049243.5658288,-11222,4582,9135,6169,1940,47,436,-16,-9,5
1619049243.5911736,-11222,4582,9135,6169,1953,76,460,10,-5,1
1619049243.596342,-11223,4584,9132,6171,1942,94,439,-23,14,14
